time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
7950,1420.13421251701,0.100030069819864,236.944268051469,292.38876375216,0.0185134058112325,1.88148659418877,65.6763416240547,19716.522621865,283.477378135027,0.501454381609774,82.4188518106632,1.69854561839023,0.0401134360173778,0.0187659860296763,0.00665547386110479,0.00654306814337684,9.32705149794179e-05,0.0197557111704516,0.33185471715892,0.27595101522712,0.000603026306594837,901513.569914846,149628.416550556,777540.518103664,149628.416550556,4.0301589798024e-09,-6.02775125832006e-08,2654389.55828101,2.2718078614857e-10
7960,1420.03396435553,0.0998891106459622,237.157657282888,292.385438339465,0.0184889766323906,1.88151102336761,65.7417261357206,19716.3252036286,283.674796371426,0.50052254333826,82.6065961843497,1.69947745666174,0.0401132850003964,0.0187828864568047,0.00664617797734985,0.00653383531795687,9.30971930609163e-05,0.019727939418172,0.332153581628694,0.276225740066053,0.000603029125068578,902774.499937578,149628.941937063,777976.954366604,149628.941937063,4.0301636652769e-09,-6.02652064631707e-08,2654931.58308151,2.27135467034769e-10
7970,1419.93371654602,0.0997482538633029,237.370876067273,292.382117573112,0.0184645612060318,1.88153543879397,65.807018353171,19716.1280630098,283.871936990172,0.499592436675044,82.7945094948016,1.70040756332496,0.040113133963759,0.018799773384528,0.00663688849901719,0.006524609303704,9.29241932215583e-05,0.0197001876508627,0.332452207377133,0.276500077114164,0.000603031942816654,904038.089669152,149629.467240958,778416.693815885,149629.467240958,4.03016834809385e-09,-6.02529125150527e-08,2655473.29284751,2.27090193089463e-10
7980,1419.83346908842,0.099607499897781,237.583924539369,292.378801449889,0.0184401596200169,1.88155984037999,65.872218344673,19715.9311998084,284.0688001916,0.498664058402363,82.9825916070782,1.70133594159764,0.0401129829074615,0.018816646823518,0.00662760545601998,0.00651539012765697,9.27515148628396e-05,0.0196724559528325,0.332750594592954,0.27677402665829,0.000603034759837994,905304.342543829,149629.992463444,778859.72687499,149629.992463444,4.0301730282137e-09,-6.02406307604015e-08,2656014.68610741,2.270449643943e-10
7990,1419.73322198267,0.0994668491722644,237.796802833813,292.375489966573,0.0184157719616479,1.88158422803836,65.937326178718,19715.7346138232,284.265386176746,0.497737405308357,83.1708423863456,1.70226259469164,0.0401128318315,0.018833506784438,0.00661832887806168,0.00650617781663494,9.25791573873545e-05,0.0196447444077959,0.333048743464724,0.27704758898621,0.000603037576131537,906573.262003991,149630.51760589,779306.043903001,149630.51760589,4.03017770559257e-09,-6.02283612204092e-08,2656555.76140401,2.26999781029564e-10
8000,1419.63297522872,0.0993263021060131,238.009511085135,292.372183119923,0.0183913983175705,1.88160860168243,66.0023419240876,19715.5383048524,284.461695147548,0.496812474187173,83.3592616978762,1.70318752581283,0.0401126807358706,0.0188503532779427,0.00660905879460102,0.00649697239724033,9.24071201988142e-05,0.0196170530987586,0.333346654180862,0.277320764386923,0.000603040391696236,907844.851509755,149631.042669637,779755.635456392,149631.042669637,4.03018238018736e-09,-6.02161039160626e-08,2657096.51728763,2.26954643074773e-10
8010,1419.53272882652,0.0991858591149088,238.222049427761,292.368880906685,0.0183670387738127,1.88163296122619,66.067265649827,19715.3422726932,284.657727306771,0.495889261838913,83.5478494070491,1.70411073816109,0.0401125296205694,0.0188671863146787,0.00659979523486599,0.00648777389585952,9.22354027020379e-05,0.0195893821080628,0.333644326929637,0.277593553150534,0.000603043206531055,909119.114529898,149631.567655911,780208.492195849,149631.567655911,4.03018705195816e-09,-6.0203858868196e-08,2657636.95231376,2.26909550608875e-10
8020,1419.43248277601,0.0990455206114746,238.434417996008,292.365583323591,0.0183426934157886,1.88165730658422,66.1320974252436,19715.146517142,284.853482857993,0.494967765069625,83.7366053793498,1.70503223493038,0.0401123784855924,0.0188840059052838,0.00659053822785528,0.00647858233866397,9.20640043029502e-05,0.0195617315173909,0.33394176189917,0.27786595556825,0.000603046020634969,910396.054549573,149632.092566036,780664.604884263,149632.092566036,4.0301917208625e-09,-6.01916260973471e-08,2658177.06504945,2.26864503709707e-10
8030,1419.33223707714,0.0989052870048958,238.646616924086,292.362290367357,0.0183183623283014,1.8816816376717,66.1968373199038,19714.9510379944,285.048962005604,0.494047980691287,83.9255294803701,1.70595201930871,0.0401122273309358,0.0189008120603876,0.00658128780233955,0.00646939775161141,9.18929244085794e-05,0.0195341014077696,0.334238959277432,0.278137971932369,0.000603048834006967,911675.675065839,149632.617401311,781123.964384973,149632.617401311,4.03019638685865e-09,-6.01794056238408e-08,2658716.85406966,2.26819502454309e-10
8040,1419.23199172985,0.09876515870095,238.858646346102,292.359002034685,0.0182940455955322,1.88170595440447,66.2614854036414,19714.7558350452,285.244164954829,0.49312990552182,84.1146215758082,1.70687009447818,0.0401120761565956,0.0189176047906113,0.00657204398685738,0.00646022016044732,9.17221624270585e-05,0.0195064918595563,0.334535919252244,0.278409602536308,0.000603051646646047,912957.979587563,149633.142162946,781586.56170017,149633.142162946,4.03020104990738e-09,-6.01671974678414e-08,2659256.31795495,2.26774546919122e-10
8050,1419.1317467341,0.0986251361017406,239.070506396054,292.35571832226,0.0182697433009945,1.88173025669901,66.3260417465881,19714.5609080882,285.439091911817,0.492213536385123,84.3038815314685,1.70778646361488,0.0401119249625679,0.0189343841065675,0.00656280680969901,0.00645104959070685,9.1551717767633e-05,0.0194789029523863,0.33483264201128,0.27868084767474,0.00060305445855122,914242.97164002,149633.666851965,782052.388097875,149633.666851965,4.03020570997454e-09,-6.01550016494302e-08,2659795.45528805,2.26729637180281e-10
8060,1419.03150208983,0.0984852196067633,239.282197207835,292.352439226758,0.0182454555277158,1.88175454447229,66.3905064190513,19714.3662569167,285.633743083272,0.491298870110871,84.4933092132613,1.70870112988913,0.0401117737488488,0.0189511500188605,0.0065535762989718,0.00644188606771303,9.1381589840622e-05,0.0194513347653832,0.335129127742066,0.278951707643073,0.000603057269721507,915530.654757412,149634.191469803,782521.434641013,149634.191469803,4.03021036701499e-09,-6.01428181881519e-08,2660334.26467401,2.26684773311899e-10
8070,1418.93125779699,0.0983454096119591,239.493718915231,292.349164744839,0.0182211823580765,1.88177881764193,66.4548794916225,19714.1718813232,285.828118676784,0.490385903534678,84.6829044872028,1.70961409646532,0.0401116225154344,0.0189679025380863,0.00654435248254235,0.00643272961658068,9.12117780574502e-05,0.0194237873769718,0.335425376631977,0.27922218273791,0.000603060080155942,916821.032486456,149634.716017669,782993.692618603,149634.716017669,4.03021502098972e-09,-6.01306471034945e-08,2660872.74471892,2.26639955387888e-10
8080,1418.83101385554,0.0982057065100189,239.705071651924,292.34589487315,0.018196923873862,1.88180307612614,66.5191610351424,19713.9777810993,286.022218900719,0.489474633498042,84.8726672194153,1.71052536650196,0.0401114712623207,0.0189846416748324,0.00653513538805529,0.00642358026221674,9.10422818306358e-05,0.0193962608649386,0.335721388868241,0.279492273256901,0.000603062889853567,918114.108388038,149635.240496811,783469.153416527,149635.240496811,4.03021967185878e-09,-6.01184884146984e-08,2661410.89403841,2.26595183481226e-10
8090,1418.73077026543,0.0980661106904031,239.916255551488,292.342629608321,0.0181726801562658,1.88182731984374,66.5833511206986,19713.7839560358,286.216043964217,0.488565056848324,85.0625972761269,1.71143494315168,0.0401113199895038,0.0190013674396778,0.00652592504293456,0.00641443802932142,9.08731005737883e-05,0.0193687553064355,0.336017164637938,0.279761979498734,0.00060306569881344,919409.886035642,149635.764908472,783947.808515908,149635.764908472,4.03022431958241e-09,-6.01063421407854e-08,2661948.7112564,2.26550457664078e-10
8100,1418.6305270266,0.0979266225393607,240.127270747392,292.339368946973,0.0181484512858932,1.88185154871411,66.6474498196238,19713.5904059228,286.409594077181,0.487657170438744,85.2526945236715,1.71234282956126,0.0401111686969798,0.0190180798431935,0.00651672147438477,0.00640530294238935,9.07042337016065e-05,0.0193412707779833,0.336312704128,0.280031301763125,0.000603068507034626,920708.369013998,149636.289253859,784429.649491319,149636.289253859,4.03022896412192e-09,-6.00942083005834e-08,2662486.19500403,2.26505778007879e-10
8110,1418.53028413902,0.0977872424399492,240.338117373,292.336112885711,0.0181242373427646,1.88187576265724,66.711457203493,19713.3971305497,286.602869450272,0.486750971128368,85.4429588284885,1.71324902887163,0.0401110173847448,0.0190347788959416,0.00650752470939246,0.00639617502571068,9.05356806298764e-05,0.0193138073554758,0.33660800752521,0.280300240350811,0.000603071314516203,922009.560922493,149636.813534231,784914.668009041,149636.813534231,4.03023360543724e-09,-6.00820869126646e-08,2663023.3439224,2.26461144583108e-10
8120,1418.43004160264,0.0976479707715592,240.54879556157,292.332861421122,0.018100038406233,1.88189996159377,66.7753733441792,19713.2041297049,286.79587029508,0.485846455782192,85.6333900571233,1.71415354421781,0.0401108660527949,0.0190514646084763,0.00649833477469655,0.00638705430337372,9.03674407754877e-05,0.0192863651140861,0.336903075016204,0.280568795563778,0.00060307412125726,923313.465375865,149637.337750548,785402.856054073,149637.337750548,4.0302382434965e-09,-6.00699779956158e-08,2663560.15665059,2.26416557460306e-10
8130,1418.3297994174,0.0975088079110622,240.759305446252,292.329614549788,0.0180758545551833,1.88192414544482,66.8391983137197,19713.0114031763,286.98859682371,0.484943621270909,85.8239880762263,1.71505637872909,0.0401107147011261,0.0190681369913432,0.00648915169686013,0.00637794079926264,9.01995135563891e-05,0.0192589441284928,0.337197906787468,0.280836967704705,0.000603076927256897,924620.085997055,149637.861904136,785894.205407162,149637.861904136,4.030242878258e-09,-6.00578815675229e-08,2664096.6318486,2.26372016708127e-10
8140,1418.22955758328,0.0973697542320114,240.969647160096,292.326372268273,0.0180516858678936,1.88194831413211,66.9029321844089,19712.8189507509,287.181049249071,0.484042464471063,86.0147527525536,1.71595753552894,0.0401105633297346,0.0190847960550796,0.00647997550222063,0.00636883453706107,9.00318983916177e-05,0.0192315444727223,0.337492503025344,0.281104757077348,0.000603079732514224,925929.426421871,149638.385996193,786388.708020737,149638.385996193,4.03024750968355e-09,-6.00457976463539e-08,2664632.76818033,2.26327522394789e-10
8150,1418.12931610022,0.0972308101047923,241.179820836041,292.323134573129,0.0180275324220616,1.88197246757794,66.9665750287812,19712.6267722152,287.373227784824,0.483142982265005,86.2056839529665,1.716857017735,0.0401104119386163,0.0191014418102145,0.0064708062168993,0.0063597355402528,8.9864594701291e-05,0.0192041662201785,0.337786863916024,0.281372163986476,0.000603082537028361,927241.490299661,149638.910027909,786886.355956649,149638.910027909,4.0302521377353e-09,-6.00337262498718e-08,2665168.56431749,2.26283074587743e-10
8160,1418.02907496819,0.0970919758966829,241.389826606925,292.319901460895,0.0180033942948147,1.88199660570519,67.030126919604,19712.4348673546,287.565132645354,0.482245171540882,86.3967815444315,1.71775482845912,0.0401102605277675,0.0191180742672684,0.00646164386680508,0.00635064383212274,8.9697601906604e-05,0.0191768094436548,0.338080989645553,0.281639188737832,0.000603085340798442,928556.281292969,149639.434000487,787387.141365512,149639.434000487,4.03025676237507e-09,-6.00216673956178e-08,2665704.01894036,2.26238673353605e-10
8170,1417.92883418714,0.0969532519718719,241.599664605477,292.316672928097,0.0179792715627132,1.88202072843729,67.0935879298754,19712.2432359542,287.756764045769,0.481349029192618,86.5880453940204,1.71865097080738,0.0401101090971841,0.0191346934367538,0.00645248847763583,0.00634155943575803,8.95309194298269e-05,0.0191494742153374,0.338374880399828,0.281905831638132,0.000603088143823608,929873.803075653,149639.957915097,787891.056485246,149639.957915097,4.03026138356567e-09,-6.00096211009449e-08,2666239.13073633,2.26194318758293e-10
8180,1417.82859375702,0.096814638691478,241.809334964324,292.31344897125,0.017955164301754,1.88204483569825,67.1569581328219,19712.0518777981,287.948122201894,0.480454552119908,86.77947536891,1.71954544788009,0.0401099576468623,0.0191512993291745,0.00644334007487963,0.00633248237404914,8.93645466943029e-05,0.0191221606068095,0.338668536364599,0.28217209299505,0.000603090946103012,931194.059334312,149640.481772915,788398.093639366,149640.481772915,4.03026600126981e-09,-5.99975873829924e-08,2666773.89840104,2.26150010866919e-10
8190,1417.72835367781,0.0966761364132515,242.018837815986,292.310229586851,0.0179310725873183,1.88206892741269,67.2202376019344,19711.8607926696,288.139207330373,0.479561737228273,86.9710713363823,1.72043826277173,0.0401098061767982,0.0191678919550261,0.00643419868379613,0.00632341266969193,8.91984831244588e-05,0.0190948686889919,0.338961957725471,0.282437973117371,0.00060309374763582,932517.053772556,149641.005574991,788908.245383689,149641.005574991,4.03027061545362e-09,-5.99855662587923e-08,2667308.32063369,2.26105749744199e-10
8200,1417.62811394945,0.096537745492105,242.22817329288,292.307014771388,0.0179069964942645,1.88209300350574,67.2834264109047,19711.6699803515,288.330019648486,0.478670581428939,87.1628331638241,1.72132941857106,0.0401096546869877,0.0191844713247961,0.00642506432944996,0.00631435034518712,8.90327281457826e-05,0.0190675985322481,0.339255144667899,0.282703472314725,0.000603096548421205,933842.790101938,149641.529322412,789421.504265519,149641.529322412,4.03027522608244e-09,-5.99735577451367e-08,2667842.3961429,2.26061535453949e-10
8210,1417.52787457192,0.0963994662801323,242.437341527316,292.303804521339,0.017882936096931,1.88211706390307,67.3465246336235,19711.4794406259,288.520559374132,0.477781081638828,87.3547607187269,1.72221891836117,0.0401095031774271,0.0192010374489634,0.00641593703671195,0.00630529542284136,8.8867281184822e-05,0.0190403502063876,0.339548097377193,0.282968590897578,0.000603099348458353,935171.272047996,149642.053016451,789937.862821026,149642.053016451,4.03027983311652e-09,-5.99615618584697e-08,2668376.12365162,2.26017368058677e-10
8220,1417.42763554517,0.0962612991262675,242.6463426515,292.300598833165,0.0178588914690771,1.88214110853093,67.4095323442212,19711.289173274,288.71082672596,0.476893234780623,87.5468538686869,1.72310676521938,0.0401093516481124,0.0192175903379988,0.0064068168302379,0.00629624792476945,8.87021416691958e-05,0.0190131237805989,0.339840816038515,0.2832333291774,0.000603102147746458,936502.503346275,149642.576658199,790457.313742135,149642.576658199,4.03028443652112e-09,-5.99495786151645e-08,2668909.50188476,2.2597324762063e-10
8230,1417.32739686917,0.0961232443764563,242.855176797534,292.297397703318,0.017834862683913,1.88216513731609,67.4724496170472,19711.0991780767,288.900821923305,0.476007037782722,87.7391124814052,1.72399296221728,0.0401092000990396,0.0192341300023647,0.00639770373447933,0.00628720787289485,8.85373090275863e-05,0.0189859193234832,0.340133300836882,0.283497687466585,0.000603104946284726,937836.487748437,149643.10024884,790979.849803495,149643.10024884,4.03028903625912e-09,-5.99376080313276e-08,2669442.52957797,2.25929174201055e-10
8240,1417.22715854388,0.0959853023736738,243.063844097414,292.294201128236,0.0178108498141025,1.8821891501859,67.5352765266685,19710.9094548138,289.090545186183,0.47512248757923,87.9315364246874,1.72487751242077,0.0401090485302049,0.0192506564525152,0.00638859777368475,0.00627817528895084,8.83727826897367e-05,0.0189587369030579,0.340425551957163,0.283761666078439,0.000603107744072372,939173.229016461,149643.623789501,791505.46386096,149643.623789501,4.03029363229498e-09,-5.99256501229019e-08,2669975.20547303,2.25885147860585e-10
8250,1417.12692056927,0.0958474734579421,243.272344683034,292.291009104347,0.0177868529317665,1.88221314706824,67.5980131478667,19710.7200032647,289.279996735281,0.474239581109946,88.1241255664434,1.72576041889006,0.0401088969416043,0.0192671696988963,0.00637949897190081,0.00626915019448145,8.820856208645e-05,0.0189315765867599,0.340717569584081,0.284025265327171,0.000603110541108623,940512.730925646,149644.14728133,792034.148850146,149644.14728133,4.03029822459264e-09,-5.99137049056132e-08,2670507.52832029,2.25841168659042e-10
8260,1417.02668294529,0.0957097579663297,243.48067868618,292.287821628064,0.0177628721084828,1.88223712789152,67.6606595556391,19710.530823208,289.469176791961,0.47335831532036,88.3168797746878,1.72664168467964,0.040108745333234,0.0192836697519455,0.0063704073529724,0.00626013261084266,8.80446466495869e-05,0.0189044384414458,0.341009353902213,0.284288485527895,0.000603113337392714,941854.997263731,149644.670725461,792565.897793468,149644.670725461,4.03030281311647e-09,-5.9901772394997e-08,2671039.49687744,2.25797236655534e-10
8270,1416.92644567193,0.0955721562323955,243.688846238536,292.284638695789,0.0177389074151938,1.88226109258481,67.7232158252609,19710.3419144215,289.658085578451,0.472478687161751,88.5097989175398,1.72752131283825,0.0401085937050899,0.0193001566220921,0.00636132294050953,0.00625112255920515,8.78810358120856e-05,0.0188773225332818,0.341300905095989,0.284551326996894,0.000603116132923893,943200.031834733,149645.19412268,793100.704058297,149645.19412268,4.03030739784035e-09,-5.98898526066536e-08,2671571.10989825,2.25753351909418e-10
8280,1416.82620874913,0.0954346685876885,243.896847471682,292.281460303913,0.0177149589224564,1.88228504107755,67.7856820321157,19710.1532766827,289.846723317326,0.471600693590883,88.7028828632221,1.72839930640912,0.0401084420571683,0.0193166303197572,0.0063522457579772,0.00624212006055077,8.77177290079042e-05,0.0188502289280397,0.341592223349694,0.284813790050906,0.000603118927701415,944547.838450176,149645.717474324,793638.560685486,149645.717474324,4.03031197872332e-09,-5.98779455555699e-08,2672102.36616271,2.25709514477744e-10
8290,1416.72597217687,0.0952972953605075,244.104682517091,292.278286448816,0.0176910267002354,1.88230897329977,67.8480582518358,19709.9649097681,290.035090231936,0.470724331570245,88.896131480062,1.72927566842976,0.0401082903894651,0.0193330908553536,0.00634317582862131,0.00623312513567747,8.75547256720656e-05,0.0188231576908522,0.341883308847467,0.285075875007713,0.000603121721724547,945898.420934209,149646.240781462,794179.460956264,149646.240781462,4.03031655573176e-09,-5.98660512567354e-08,2672633.26444967,2.25665724417576e-10
8300,1416.62573595513,0.0951600368762761,244.312351506136,292.275117126865,0.0176671108179663,1.88233288918204,67.9103445602597,19709.7768134537,290.223186546276,0.46984959806797,89.089544636491,1.73015040193203,0.0401081387019765,0.019349538239286,0.00633411317549121,0.0062241378051992,8.73920252406425e-05,0.0187961088862868,0.3421741617733,0.285337582185965,0.000603124514992564,947251.783125088,149646.7640452,794723.398229364,149646.7640452,4.03032112883104e-09,-5.98541697249164e-08,2673163.80354691,2.25621981785143e-10
8310,1416.52550008386,0.0950228934575596,244.519854570083,292.271952334418,0.0176432113445585,1.88235678865545,67.9725410334302,19709.588987515,290.411012484983,0.468976490057823,89.2831222010442,1.73102350994218,0.0401079869946985,0.0193659724819506,0.0063250578214409,0.00621515808954691,8.72296271507551e-05,0.0187690825783492,0.34246478231104,0.285598911905169,0.000603127307504753,948607.92887349,149647.287266646,795270.365939593,149647.287266646,4.03032569798665e-09,-5.98423009746857e-08,2673693.98224983,2.25578286635945e-10
8320,1416.42526456303,0.094885865424083,244.727191840094,292.268792067819,0.0176193283483978,1.88238067165161,68.0346477475923,19709.4014317267,290.598568273327,0.46810500451919,89.4768640423609,1.73189499548081,0.0401078352676273,0.0193823935937355,0.00631600978913016,0.00620618600896958,8.70675308405693e-05,0.0187420788304866,0.34275517064439,0.285859864485682,0.00060313009926041,949966.862041066,149647.810446869,795820.357596524,149647.810446869,4.03033026316509e-09,-5.98304450204475e-08,2674223.79936032,2.25534639024856e-10
8330,1416.32502939263,0.0947489530927473,244.934363447229,292.265636323401,0.0175954618973499,1.88240453810265,68.0966647791915,19709.2141458628,290.785854137204,0.467235138437067,89.6707700291843,1.73276486156293,0.0401076835207588,0.0193988015850206,0.00630696910102576,0.00619722158353522,8.69057357492945e-05,0.0187150977055914,0.343045326956904,0.286120440248704,0.000603132890258839,951328.586503515,149648.333586981,796373.366782901,149648.333586981,4.03033482433184e-09,-5.98186018763847e-08,2674753.25368922,2.25491039005917e-10
8340,1416.22479457261,0.0946121567774041,245.141369522443,292.262485097487,0.0175716120587206,1.88242838794128,68.1585922049005,19709.0271296968,290.972870303223,0.466366888802106,89.8648400303612,1.7336331111979,0.0401075317540893,0.0194151964661775,0.0062979357793872,0.0061882648331327,8.67442413171918e-05,0.0186881392659559,0.343335251431993,0.286380639516389,0.000603135680499356,952693.106150228,149648.856687942,796929.38727073,149648.856687942,4.03033938145652e-09,-5.98067715566059e-08,2675282.34404967,2.25447486632894e-10
8350,1416.12456010295,0.0944754767891023,245.348210196587,292.259338386386,0.0175477788992989,1.88245222110071,68.2204301015901,19708.8403830014,291.159616998613,0.465500252610549,90.0590739148425,1.73449974738945,0.0401073799676147,0.0194315782475697,0.00628890984628247,0.00617931577747191,8.65830469855621e-05,0.018661203573322,0.343624944252923,0.286640462611723,0.000603138469981288,954060.424883651,149649.379750721,797488.412909277,149649.379750721,4.03034393450857e-09,-5.97949540750241e-08,2675811.06926263,2.25403981958822e-10
8360,1416.02432598362,0.0943389134365075,245.554885600409,292.2561961864,0.017523962485431,1.88247603751457,68.2821785462789,19708.6539055489,291.34609445107,0.464635226864132,90.253471551682,1.73536477313587,0.0401072281613312,0.0194479469395524,0.00627989132361443,0.0061703744360835,8.64221521967285e-05,0.0186342906889627,0.343914405602813,0.286899909858315,0.000603141258703968,955430.54661458,149649.902776487,798050.437429672,149649.902776487,4.0303484834521e-09,-5.97831494452041e-08,2676339.42816366,2.25360525035424e-10
8370,1415.9240922146,0.0942024670253073,245.761395864553,292.253058493817,0.0175001628829157,1.88249983711709,68.3438376162047,19708.467697111,291.532302888975,0.463771808570207,90.4480328100373,1.7362281914298,0.0401070763352349,0.0194643025524726,0.00627088023308349,0.00616144082832181,8.62615563940584e-05,0.0186074006735657,0.34420363566464,0.287158981580692,0.000603144046666739,956803.475267405,149650.425766275,798615.454737933,149650.425766275,4.0303530282549e-09,-5.97713576806266e-08,2676867.41959117,2.25317115914114e-10
8380,1415.82385879586,0.0940661378584397,245.96774111956,292.249925304918,0.0174763801570443,1.88252361984296,68.4054073887971,19708.2817574587,291.718242541309,0.462909994741686,90.6427575591697,1.73709000525832,0.0401069244893217,0.0194806450966691,0.00626187659620206,0.00615251497336523,8.61012590219536e-05,0.0185805335872781,0.344492634621232,0.287417678104189,0.000603146833868956,958179.214780283,149650.948721151,799183.458811725,149650.948721151,4.03035756888396e-09,-5.97595787945631e-08,2677395.04239204,2.2527375464552e-10
8390,1415.72362572737,0.0939299262361099,246.173921495867,292.24679661597,0.017452614372604,1.8825473856274,68.4668879416756,19708.0960863623,291.903913637651,0.46204978239703,90.8376456684434,1.73795021760297,0.0401067726235879,0.0194969745824727,0.00625288043429564,0.00614359689021709,8.59412595258477e-05,0.0185536894897096,0.344781402655276,0.28767599975494,0.000603149620309981,959557.769103125,149651.471642168,799754.44369906,149651.471642168,4.03036210530675e-09,-5.97478128001105e-08,2677922.29542006,2.25230441279615e-10
8400,1415.6233930091,0.0937938324558072,246.379937123809,292.24367242323,0.0174288655938806,1.88257113440612,68.528279352648,19707.9106835918,292.08931640817,0.46119116856024,91.032697007326,1.73880883143976,0.0401066207380295,0.0195132910202057,0.00624389176850398,0.00613468659770668,8.57815573522047e-05,0.0185268684399359,0.345069939949312,0.287933946859866,0.000603152405989186,960939.142197742,149651.994530365,800328.40351692,149651.994530365,4.03036663749112e-09,-5.97360597101884e-08,2678449.17753607,2.25187175865711e-10
8410,1415.52316064105,0.0936578568123208,246.585788133616,292.240552722946,0.0174051338846613,1.88259486611534,68.5895816997079,19707.7255489164,292.274451083617,0.460334150260842,91.2279114453886,1.73966584973916,0.0401064688326426,0.0195295944201824,0.00623491061978221,0.0061257841144902,8.56221519485166e-05,0.0185000704965019,0.345358246685737,0.288191519746672,0.000603155190905952,962323.338038264,149652.517386782,800905.332449927,149652.517386782,4.03037116540497e-09,-5.97243195375326e-08,2678975.68760831,2.25143958452428e-10
8420,1415.42292862317,0.0935219995972697,246.791474655416,292.237437511351,0.0173814193081524,1.88261858069185,68.6507950610919,19707.5406821045,292.459317895503,0.459478724533992,91.4232888523052,1.74052127546601,0.0401063169074232,0.019545884792709,0.00622593700887137,0.00611688945905336,8.54630427633224e-05,0.0184732957173289,0.345646323046802,0.288448718744084,0.000603157975059673,963710.360617065,149653.040212234,801485.22498544,149653.040212234,4.03037568902234e-09,-5.97125922948767e-08,2679501.82450424,2.25100789088385e-10
8430,1415.32269695546,0.0933862611002351,246.996996819234,292.234326784672,0.0173577219271776,1.88264227807283,68.7119195151435,19707.3560829243,292.64391707568,0.458624888420208,91.6188290978529,1.74137511157979,0.0401061649623675,0.0195621621480834,0.00621697095636948,0.00610800264970855,8.53042292461586e-05,0.0184465441599377,0.345934169214614,0.288705544181275,0.000603160758449746,965100.213931763,149653.563007846,802068.075371282,149653.563007846,4.030380208309e-09,-5.97008779945269e-08,2680027.58710966,2.25057667820591e-10
8440,1415.22246563787,0.0932506416079716,247.202354754992,292.231220539126,0.0173340418040399,1.88266595819596,68.7729551404075,19707.1717511434,292.828248856629,0.457772638965545,91.8145320519114,1.74222736103446,0.0401060129974715,0.0195784264965953,0.0062080124826822,0.00609912370459852,8.51457108475913e-05,0.0184198158812932,0.346221785371137,0.288961996388267,0.000603163541075582,966492.901993561,149654.085774641,802653.878004168,149654.085774641,4.03038472323345e-09,-5.96891766486857e-08,2680552.9743142,2.2501459469567e-10
8450,1415.12223467041,0.0931151414045444,247.407548592507,292.228118770917,0.0173103790005454,1.88268962099946,68.8339020156145,19706.9876865286,293.012313471414,0.456921973221557,92.0103975844635,1.74307802677845,0.0401058610127313,0.0195946778485265,0.00619906160803147,0.0060902526416969,8.49874870192095e-05,0.0183931109378314,0.346509171698189,0.289218075695859,0.000603166322936598,967888.428826871,149654.60851363,803242.627370115,149654.60851363,4.03038923376464e-09,-5.96774882693895e-08,2681077.98501414,2.24971569759623e-10
8460,1415.02200405304,0.0929797607713898,247.612578461496,292.225021476243,0.0172867335780144,1.88271326642199,68.8947602196728,19706.8038888463,293.196111153658,0.456072888245273,92.2064255655949,1.74392711175473,0.040105709008143,0.0196109162141505,0.00619011835245942,0.006081389478809,8.48295572136208e-05,0.0183664293854716,0.346796328377446,0.2894737824356,0.000603169104032222,969286.798469188,149655.13122584,803834.318021245,149655.13122584,4.03039373987116e-09,-5.96658128684847e-08,2681602.61811352,2.24928593057738e-10
8470,1414.92177378574,0.0928444999873318,247.817444491574,292.221928651287,0.0172631055972839,1.88273689440272,68.955529831667,19706.6203578625,293.379642137539,0.455225381099192,92.4026158654936,1.74477461890081,0.0401055569837028,0.0196271416037326,0.00618118273582945,0.00607253423357274,8.46719208844497e-05,0.018339771279619,0.347083255590439,0.289729116939777,0.00060317188436189,970688.014968749,149655.653912257,804428.944574789,149655.653912257,4.03039824152269e-09,-5.9654150457667e-08,2682126.87252235,2.24885664634742e-10
8480,1414.8215438685,0.0927093593285974,248.022146812249,292.218840292227,0.0172394951187103,1.88276050488129,69.0162109308563,19706.4370933422,293.56290665778,0.454379448851267,92.5989683544506,1.74562055114874,0.0401054049394066,0.0196433540275301,0.00617225477782729,0.00606368692345954,8.45145774863356e-05,0.0183131366751683,0.347369953518555,0.289984079541413,0.000603174663925046,972092.082386335,149656.176573877,805026.501711621,149656.176573877,4.03040273868878e-09,-5.96425010484512e-08,2682650.74715801,2.2484278453468e-10
8490,1414.72131430129,0.0925743390686874,248.22668555293,292.215756395227,0.017215902202148,1.88278409779786,69.0768035966893,19706.2540950503,293.7459049497,0.45353508857493,92.7954829028594,1.74646491142507,0.0401052528752505,0.019659553495792,0.00616333449795328,0.00605484756577582,8.4357526474937e-05,0.0182865256264778,0.347656422343039,0.290238670574325,0.000603177442721146,973499.004798794,149656.699211673,805626.984243924,149656.699211673,4.03040723133962e-09,-5.96308646521967e-08,2683174.24094413,2.24799952801018e-10
