time_s,NTP,NXP,nt,A,T,AT,a,CP,C,TLcat,M,D_nt,D_TLcat,V_TX,V_nt_deg,V_RS,V_TL,V_TL_deg,V_EN,mRNA,protein,diag_tau_M,diag_tau_A,diag_tau_NTP,diag_tau_T,diag_tau_slow_state,diag_epsilon_state,diag_dh_dt,diag_tau_slow_track,diag_epsilon_track
920,1478.94748847449,0.185013422575769,81.0363288357046,295.373089646654,0.0310980791604697,1.86890192083953,6.56853835751556,19894.5099099914,105.490090008589,1.85398497009193,0.00818035073904078,2.98852349301571,0.346015029908073,0.0912987105967299,0.00641807724378781,0.0117275723646631,0.012419758313375,0.000344841204437098,0.0364657317602502,0.113496258873536,0.0275989006618301,0.000601290771744632,511620.887889001,65645.5651590953,126266.648669545,65645.5651590953,9.15965564905067e-09,-1.38747298495252e-07,1153175.60583333,5.21421688685582e-10
930,1478.71898985007,0.186025822185211,81.8847955119462,295.367212128839,0.0312503395460819,1.86874966045392,6.69309407975751,19894.1442592021,105.855740797968,1.85053976308333,0.00817896252230135,3.05304030308625,0.349460236916672,0.091297986631614,0.00648527580454614,0.0117829922097625,0.0124912296371551,0.000344200395933499,0.0366643430497341,0.114684587551745,0.0281222440325946,0.000601293595298121,509214.520413391,65646.2639326974,123404.943906679,65646.2639326974,9.15960116046492e-09,-1.38894485666713e-07,1151953.57995659,5.21977279085133e-10
940,1478.4904937617,0.187035319641725,82.7325832308099,295.361306592591,0.0314058535887513,1.86859414641125,6.81835984032335,19893.7766250638,106.223374936246,1.84710095820394,0.0081775728799245,3.11822882986189,0.352899041796062,0.0912972624622479,0.00655242059188014,0.011839617090923,0.0125617679710388,0.000343560778225932,0.0368623749057209,0.115871965309258,0.0286485707576611,0.000601296367320186,506779.097068248,65647.0214065376,121027.339862812,65647.0214065376,9.15953769778053e-09,-1.39032543353811e-07,1150809.70354424,5.22498520362079e-10
950,1478.26200040399,0.188041138541143,83.5796925277779,295.355372478066,0.0315641763466459,1.86843582365335,6.94432636866617,19893.4070141445,106.592985855512,1.84366854355686,0.008176181899747,3.18408853582047,0.356331456443135,0.0912965380891624,0.00661951164820001,0.0118972787709643,0.0126313851423718,0.000342922349101577,0.0370596751146728,0.117058392896047,0.029177841885152,0.000601299095278546,504322.904267313,65647.8321030132,119056.315820309,65647.8321030132,9.15946613949109e-09,-1.39162153745066e-07,1149737.88270845,5.22987982149515e-10
960,1478.03350995324,0.189042575614034,84.4261239379138,295.349409305926,0.0317249004232832,1.86827509957672,7.07098451123835,19893.0354344614,106.96456553863,1.84024250726732,0.00817478966305943,3.25061888386377,0.359757492732675,0.0912958135128308,0.00668654901588277,0.0119558232680159,0.0127000927253631,0.000342285106351722,0.037256105838771,0.118243871061504,0.029710018954783,0.000601301786007369,501853.345079032,65648.6909959393,117430.587990971,65648.6909959393,9.15938729143225e-09,-1.39283944897918e-07,1148732.5414086,5.23448030182937e-10
970,1477.80502256897,0.190038994717012,85.2718779958618,295.343416670499,0.0318876529412815,1.86811234705872,7.19832522901049,19892.661895343,107.338104657016,1.8368228374826,0.00817339624512288,3.31781933731715,0.363177162517402,0.0912950887336738,0.00675353273727225,0.0120151097040673,0.0127679020511192,0.000341649047771763,0.0374515424334814,0.119428400554428,0.030245063987439,0.000601304445758368,499377.014464599,65649.5934706891,116101.07401102,65649.5934706891,9.15930189311583e-09,-1.39398495076528e-07,1147788.57484912,5.23880842634637e-10
980,1477.5765383953,0.191029821309934,86.1169552358469,295.337394233504,0.0320520927593761,1.86794790724062,7.32633959508845,19892.286407303,107.713592697024,1.83340952237199,0.00817200171564862,3.38568935992928,0.366590477628008,0.0912943637520638,0.00682046285467907,0.0120750092462274,0.0128348242171503,0.00034101417116119,0.0376458723607717,0.120611982123035,0.0307829394751616,0.000601307080247781,496899.770277872,65650.5352927024,115028.00463888,65650.5352927024,9.15921062283586e-09,-1.39506336722511e-07,1146901.30756034,5.24288425066729e-10
990,1477.34805756223,0.192014537388716,86.9613561916747,295.331341718265,0.032217907911297,1.8677820920887,7.45501879242324,19891.9089819241,108.091018075961,1.8300025501268,0.00817060613923797,3.45422841587172,0.369997449873202,0.0912936385683289,0.00688733941038064,0.0121354041325289,0.0129008700963816,0.000340380474323584,0.0378389941920186,0.121794616514951,0.0313236083715262,0.000601309694699615,494426.79952173,65651.5125783874,114178.819343069,65651.5125783874,9.159114102385e-09,-1.39607960113213e-07,1146066.45545319,5.24672624208199e-10
1000,1477.11958018679,0.192992676805381,87.8050813967313,295.325258904412,0.0323848132493508,1.86761518675065,7.58435411160799,19891.5296317515,108.470368248548,1.82660190896025,0.00816920957578367,3.52343596973869,0.373398091039748,0.0912929131827563,0.00695416244662112,0.0121961867757253,0.0129660503456952,0.000339747955066607,0.0380308166871707,0.122976304477215,0.0318670340823865,0.00060131229388543,491962.679744694,65652.5217612435,113526.608361804,65652.5217612435,9.15901290238636e-09,-1.39703816748734e-07,1145280.09129321,5.2503514071082e-10
1010,1476.8911063741,0.193963820991564,88.648131383983,295.319145622994,0.0325525482776183,1.86744745172238,7.71433694875804,19891.1483701955,108.851629804512,1.82320758710749,0.0081678120808482,3.59331148654665,0.376792412892508,0.091292187595596,0.00702093200561145,0.0122572589393374,0.0130303754140191,0.000339116611201994,0.0382212579533244,0.124157046756279,0.0324131804569666,0.000601314882160926,489511.436520256,65653.5595750501,113048.942639569,65653.5595750501,9.15890754519638e-09,-1.39794322420638e-07,1144538.61379694,5.25377540707078e-10
1020,1476.6626362184,0.194927595008767,89.4905066859766,295.313001752003,0.0327208751586593,1.86727912484134,7.84495880347048,19890.7652114419,109.234788558104,1.81981957282552,0.0081664137059981,3.66385443173401,0.380180427174481,0.0912914618070635,0.00708764812952935,0.0123185309797743,0.0130938555499926,0.000338486440545546,0.0384102446676463,0.125336844098006,0.0329620117792877,0.000601317463499596,487076.595575071,65654.6230195238,112726.983455968,65654.6230195238,9.15879851020973e-09,-1.39879860099715e-07,1143838.71906894,5.25701266686494e-10
1030,1476.4341698039,0.195883663921663,90.3322078348395,295.306827212252,0.0328895768795128,1.86711042312049,7.97621127685792,19890.3801703698,109.619829630195,1.81643785439315,0.00816501449912719,3.73506427116081,0.383562145606845,0.0912907358173429,0.00715431086051928,0.0123799211491524,0.0131565008092321,0.000337857440917127,0.0385977113638966,0.126515697247674,0.0335134927599072,0.000601320041523694,484661.23178224,65655.70934778,112544.796745025,65655.70934778,9.15868623608171e-09,-1.39960782524898e-07,1143177.37521607,5.26007647247251e-10
1040,1476.20570720566,0.196831729467839,91.173235362279,295.300621963586,0.0330584555637594,1.86694154443624,8.10808606965258,19889.9932624765,110.006737523557,1.813062420111,0.00816361450474087,3.80694047110835,0.386937579888996,0.0912900096265895,0.0072209202406925,0.0124413549537259,0.013218321061223,0.000337229610140647,0.038783599777315,0.127693606949971,0.034067588527952,0.000601322619532736,482268.013244393,65656.816039859,112488.819211874,65656.816039859,9.15857112485754e-09,-1.40037414642357e-07,1142551.79880767,5.26297906283337e-10
1050,1475.97724849035,0.197771526998175,92.0135897995835,295.294386001408,0.033227330920877,1.86677266907912,8.24057498037872,19889.6045038083,110.395496191778,1.80969325830141,0.00816221376422498,3.87948249827887,0.390306741698591,0.0912892832349321,0.00728747631212701,0.0125027645645991,0.013279325995841,0.000336602946044062,0.0389678582427867,0.128870573948996,0.03462426462344,0.000601325200529682,479899.242103252,65657.9407870921,112547.438597659,65657.9407870921,9.15845354455434e-09,-1.4011005581422e-07,1141959.43374795,5.26573171304443e-10
1060,1475.7487937169,0.198702822656591,92.8532716776214,295.288119353485,0.0333960388186578,1.86660396118134,8.37366990358685,19889.2139108976,110.786089102446,1.80633035730842,0.00816081231609136,3.95268981979524,0.393669642691583,0.0912885566424751,0.00735397911686762,0.0125640882752957,0.0133395251295419,0.000335977446459365,0.039150441140143,0.130046598988265,0.0351834869898607,0.000601327787245042,477556.891678007,65659.0814744527,112710.660476609,65659.0814744527,9.15833383199264e-09,-1.4017898186281e-07,1141397.93194238,5.26834481136416e-10
1070,1475.52034293724,0.199625410794617,93.6922815268422,295.28182207701,0.0335644299697554,1.86643557003024,8.50736282814945,19888.821500705,111.178499295045,1.80297370549773,0.00815941019620296,4.02656190320062,0.39702629450227,0.0912878298493006,0.0074204286969259,0.0126252700027758,0.0133989278112335,0.000335353109222578,0.039331308385685,0.131221682810703,0.0357452219670145,0.00060133038215905,475242.640257585,65660.2361644179,112969.841504262,65660.2361644179,9.15821229538797e-09,-1.40244446953336e-07,1140865.13566728,5.27082793013339e-10
1080,1475.29189619681,0.200539111592613,94.5306198772757,295.27549425591,0.0337323687239154,1.86626763127608,8.64164583561399,19888.4272905661,111.572709433949,1.79962329125667,0.0081580074379831,4.10109821645808,0.400376708743328,0.0912871028554706,0.00748682509428024,0.0126862588286825,0.0134575432278423,0.000334729932173741,0.039510424964391,0.132395826158649,0.0363094362840924,0.000601332987522062,472957.901957396,65661.4030841322,113317.47419657,65661.4030841322,9.15808921645448e-09,-1.40306685317269e-07,1140359.06156716,5.27318989069697e-10
1090,1475.06345353515,0.201443768873974,95.3682872585331,295.269135998365,0.0338997319573977,1.8661002680426,8.77651109860923,19888.0312981431,111.968701856913,1.79627910299415,0.00815660407260405,4.17629822795036,0.403720897005851,0.0912863756610281,0.00755316835087582,0.012747008577569,0.0135153804095948,0.000334107913156912,0.0396877605001156,0.133569029773856,0.03687609705298,0.000601335605373306,470703.854490978,65662.5806089908,113747.012002734,65662.5806089908,9.15796485298308e-09,-1.40365912854208e-07,1139877.88592366,5.27543882374763e-10
1100,1474.83501498637,0.202339248097336,96.2052841998063,295.262747434542,0.0340664080507174,1.86593359194928,8.91195087930334,19887.6335413806,112.36645861948,1.7929411291406,0.00815520012916687,4.25216140647945,0.407058870859399,0.0912856482659992,0.00761945850862466,0.0128074774287468,0.0135724482350339,0.000333487050020152,0.0398632888608242,0.134741294397488,0.0374451717617787,0.000601338237558139,468481.464740464,65663.7672552745,114252.72609319,65663.7672552745,9.1578394401341e-09,-1.40422328578961e-07,1139419.93142515,5.27758222384265e-10
1110,1474.60658057968,0.203225434510162,97.0416112298686,295.256328714505,0.0342322959499586,1.86576770405004,9.04795752791211,19887.2340384645,112.765961535528,1.78960935814797,0.00815379563485845,4.3286872212663,0.410390641852028,0.091284920670394,0.00768569560940559,0.0128676275599111,0.0136287554357739,0.000332867340615523,0.0400369877955969,0.135912620770124,0.0380166282685383,0.000601340885743902,466291.511374818,65664.9616628758,114829.587473624,65664.9616628758,9.15771319309054e-09,-1.40476115988014e-07,1138983.65479903,5.27962700088097e-10
1120,1474.37815033973,0.204102231452442,97.8772688770745,295.249880006295,0.0343973043007615,1.86560269569924,9.1845234812514,19886.8328077856,113.167192214467,1.78628377848966,0.00815239061510626,4.40587514195049,0.413716221510336,0.0912841928742087,0.0077518796950643,0.0129274248184389,0.0136843106010308,0.000332248782799077,0.0402088386011749,0.137083009631757,0.0385904347951739,0.000601343551434538,464134.605938645,65666.1625920057,115473.169149385,65666.1625920057,9.15758630774241e-09,-1.40527444275658e-07,1138567.63584303,5.28157952592146e-10
1130,1474.14972428704,0.204969558798954,98.7122576693605,295.24340149418,0.0345613506541815,1.86543864934582,9.32164126133547,19886.4298679049,113.570132095115,1.7829643786605,0.00815098509370895,4.48372463858989,0.417035621339503,0.0912834648774259,0.00781801080741335,0.0129868384199956,0.0137391221819155,0.000331631374430852,0.0403788258157788,0.138252461721793,0.0391665599215776,0.000601346235983999,462011.211173668,65667.3689059777,116179.564712333,65667.3689059777,9.1574589632943e-09,-1.40576469500537e-07,1138170.5670122,5.28344567512921e-10
1140,1473.92130243837,0.205827351524498,99.5465781342445,295.236893377032,0.0347243607349761,1.86527563926502,9.45930347401569,19886.0252375233,113.974762476714,1.77965114717667,0.00814957909297008,4.56223518166033,0.420348852823327,0.0912827366800167,0.00788408898823216,0.0130458406709099,0.0137931984955216,0.000331015113374861,0.0405469369371304,0.139420977779054,0.0397449725798978,0.000601348940608604,459921.658355429,65668.5795711095,116945.320061922,65668.5795711095,9.15733132246953e-09,-1.40623335602907e-07,1137791.24434802,5.2852308681035e-10
1150,1473.69288480703,0.20667555839307,100.380230798827,295.230355866854,0.0348862677702354,1.86511373222976,9.59750280766113,19885.6189354529,114.38106454716,1.77634407257573,0.00814817263380548,4.64140624205526,0.423655927424267,0.0912820082819408,0.00795011427926706,0.0131044067134599,0.0138465477288065,0.000330399997499086,0.0407131621648577,0.140588558541774,0.0403256420489964,0.00060135166639837,457866.16198407,65669.7936388383,117767.376000879,65669.7936388383,9.15720353417892e-09,-1.40668175404519e-07,1137428.55866217,5.28694010554538e-10
1160,1473.46447140316,0.207514140748309,101.213216189789,295.223789187416,0.0350470118694793,1.86495298813052,9.73623203187502,19885.2109805911,114.789019408881,1.77304314341652,0.00814676573585961,4.72123729108544,0.426956856583482,0.091281279683148,0.0080160867222313,0.0131625142907672,0.0138991779422965,0.000329786024675472,0.0408774941628314,0.141755204747604,0.0409085379490547,0.000601354414327481,455844.834045085,65671.0102496785,118643.019536195,65671.0102496785,9.15707573313028e-09,-1.40711111457133e-07,1137081.48804399,5.28857800122956e-10
1170,1473.23606223408,0.208343071396149,102.045534833397,295.217193573015,0.0352065394570846,1.86479346054291,9.87548399624881,19884.8013918977,115.198608102324,1.76974834827913,0.00814535841759522,4.80172780047859,0.43025165172087,0.0912805508835791,0.00808200635880504,0.0132201435315404,0.0139510970736024,0.000329173192779918,0.0410399278396491,0.142920917133609,0.0414936302363396,0.000601357185263865,453857.695807626,65672.2286148701,119569.842637938,65672.2286148701,9.15694804253528e-09,-1.40752256897233e-07,1136749.0904023,5.29014881420353e-10
1180,1473.00765730446,0.209162333598125,102.877187255498,295.210569267324,0.0353648027476164,1.86463519725238,10.0152516291489,19884.3901883726,115.609811627458,1.76645967576489,0.00814395069639016,4.88287724237907,0.433540324235107,0.0912798218831663,0.00814787323063541,0.0132772767511618,0.0140023129407828,0.00032856149969227,0.0412004601508739,0.144085696436271,0.0420808891981045,0.000601359979978054,451904.689264435,65673.4480196797,120545.706891795,65673.4480196797,9.15682057378578e-09,-1.40791716168753e-07,1136430.49714817,5.29165647601981e-10
1190,1472.77925661661,0.209971920123921,103.708173981522,295.203916522355,0.0355217592668569,1.86447824073314,10.1555279365381,19883.9773890368,116.022610963215,1.76317711449631,0.00814254258861706,4.96468508934754,0.436822885503687,0.0912790926818344,0.00821368737933651,0.013333898270106,0.0140528332455314,0.000327950943296314,0.0413590899129445,0.145249543391487,0.0426702854476392,0.00060136279915127,449985.686842928,65674.6678115821,121568.713426813,65674.6678115821,9.15669342822646e-09,-1.40829585729846e-07,1136124.9070698,5.29310461736337e-10
1200,1472.55086017066,0.210771832399555,104.538495536483,295.197235597489,0.0356773714080564,1.86432262859194,10.2963060008274,19883.5630129147,116.436987085312,1.75990065311704,0.00814113410972164,5.04715081436064,0.440099346882964,0.0912783632795011,0.00827944884648943,0.0133899942457643,0.0141026655762349,0.000327341521479769,0.041515817635885,0.14641245873457,0.0432617899194427,0.000601365643382914,448100.500409528,65675.8873981837,122637.17686283,65675.8873981837,9.15656669756007e-09,-1.40865954681876e-07,1135831.58089075,5.29449659175092e-10
1210,1472.32246796481,0.211562079708784,105.368152444978,295.190526758605,0.0358316060259711,1.86416839397403,10.4375789797569,19883.1470790177,116.852920982367,1.75663028029181,0.00813972527429351,5.13027389081067,0.443369719708186,0.0912776336760779,0.00834515767364228,0.0134455525186108,0.0141518174108807,0.000326733232134277,0.0416706453664935,0.14757444320025,0.0438553738645249,0.000601368513197419,446248.889255133,65677.1062412956,123749.602955785,65677.1062412956,9.15644046477947e-09,-1.40900905354682e-07,1135549.83622881,5.29583549758222e-10
1220,1472.09407999543,0.212342678479532,106.197145231189,295.183790277271,0.035984434062713,1.86401556593729,10.5793401053069,19882.7296063295,117.270393670557,1.75336598470646,0.00813831609612931,5.21405379250521,0.446634015293538,0.0912769038714705,0.00841081390231018,0.0135005624704524,0.0142002961198376,0.000326126073155402,0.0418235765482393,0.148735497522674,0.0444510088458275,0.000601371409050563,444430.567136635,65678.3238519404,124904.669193466,65678.3238519404,9.15631480496128e-09,-1.40934513850068e-07,1135279.04293348,5.29712419861696e-10
1230,1471.86569625732,0.213113651605406,107.025474418881,295.177026430003,0.0361358302032749,1.86386416979672,10.7215826826335,19882.3106137931,117.689386206945,1.75010775506782,0.00813690658829568,5.29848999366687,0.44989224493218,0.0912761738655792,0.00847641757397534,0.0135550148939557,0.0142481089685169,0.000325520042442614,0.0419746158880763,0.149895622435407,0.0450486667337543,0.000601374331335287,442645.208836212,65679.5397881982,126101.207913711,65679.5397881982,9.15618978565599e-09,-1.40966850527752e-07,1135018.61892346,5.29836534228553e-10
1240,1471.63731674377,0.213875027848213,107.853140531402,295.170235497596,0.0362857725603529,1.86371422743965,10.8643000890332,19881.8901202986,118.109879701475,1.74685558010371,0.00813549676317937,5.38358196893288,0.453144419896288,0.0912754436582998,0.00854196873008702,0.0136089018732796,0.0142952631199077,0.00032491513789929,0.0421237692391666,0.151054818671431,0.0456483197018203,0.00060137728038701,440892.455593097,65680.7536473951,127338.19170206,65680.7536473951,9.15606546805907e-09,-1.40997980477438e-07,1134768.0261676,5.29956137747389e-10
1250,1471.40894144677,0.214626841271124,108.680144091687,295.163417764502,0.0364342423838307,1.86356575761617,11.0074857729308,19881.4681446722,118.531855327865,1.74360944856291,0.00813408663254463,5.46932919335482,0.456390551437088,0.0912747132495237,0.0086074674120616,0.0136622166740895,0.0143417656370079,0.000324311357432701,0.042271043489643,0.152213086963147,0.0462499402223981,0.000601380256488532,439171.920552099,65681.9650696549,128614.720600342,65681.9650696549,9.15594190659149e-09,-1.41027963910571e-07,1134526.76733998,5.30071456928718e-10
1260,1471.18057035711,0.215369130720164,109.506485622255,295.156573518266,0.0365812237928881,1.86341877620711,11.1511332528902,19881.0447056665,118.955294333478,1.7403693492151,0.00813267620757273,5.55573114239827,0.459630650784901,0.0912739826391383,0.00867291366128258,0.0137149536421417,0.0143876234851561,0.000323708698954008,0.0424164464608708,0.153370428042374,0.0468535010625641,0.000601383259874559,437483.19291965,65683.1737257364,129930.010848016,65683.1737257364,9.15581915066508e-09,-1.41056856579076e-07,1134294.38228197,5.30182701482394e-10
1270,1470.9522034645,0.216101939364182,110.33216564521,295.14970304901,0.0367267035307133,1.86327329646929,11.2952361166504,19880.6198219519,119.380178048174,1.73713527085082,0.00813126549891059,5.64278729194247,0.462864729149178,0.0912732518270277,0.0087383075191006,0.01376710811046,0.0144328435342613,0.000323107160378253,0.0425599868171952,0.15452684264035,0.0474589752800436,0.000601386290735834,435825.842302138,65684.3793224453,131283.385073521,65684.3793224453,9.15569724399194e-09,-1.41084710102245e-07,1134070.44522434,5.30290065549558e-10
1280,1470.72384075768,0.216825314247375,111.157184682241,295.142806648961,0.0368706707386073,1.86312932926139,11.4397880201807,19880.1935121077,119.806487892319,1.73390720228146,0.00812985451670819,5.73049711828,0.466092797718539,0.0912725208130726,0.00880364902683347,0.0138186763138601,0.0144774325609431,0.000322506739624352,0.0427016739781731,0.155682331487732,0.0480663362192465,0.000601389349222955,434199.422181107,65685.581595356,132674.263640037,65685.581595356,9.15557622565792e-09,-1.41111572306488e-07,1133854.56192415,5.30393728982666e-10
1290,1470.49548222452,0.217539305905267,111.981543254624,295.135884612018,0.0370131167490552,1.86298688325094,11.584782686759,19879.7657946161,120.234205383915,1.73068513233919,0.00812844327065273,5.81886009811647,0.469314867660813,0.0912717895971508,0.00886893822576621,0.0138696553106651,0.0145213972505813,0.000321907434615089,0.0428415180432592,0.156836895314599,0.0486755575073908,0.000601392435449864,432603.472978016,65686.7803053412,134102.157076515,65686.7803053412,9.15545613066017e-09,-1.41137487531661e-07,1133646.36708662,5.30493858499625e-10
1300,1470.26712785211,0.218243967993939,112.80524188322,295.128937233363,0.0371540348945522,1.86284596510545,11.7302139060689,19879.336687855,120.663312145063,1.72746904987692,0.00812703177000788,5.90787570857017,0.472530950123078,0.0912710581791377,0.00893417515715103,0.0139200429104133,0.0145647441992909,0.000321309243277107,0.0429795297191085,0.157990534850448,0.0492866130507097,0.000601395549497067,431037.52518071,65687.9752422234,135566.659331755,65687.9752422234,9.15533698944792e-09,-1.41162496884977e-07,1133445.52222232,5.30590608640744e-10
1310,1470.03877762685,0.218939356955942,113.628281088477,295.121964809095,0.0372934203328145,1.86270657966718,11.8760755333168,19878.9062100923,121.093789907685,1.72425894376831,0.00812562002363765,5.99754342717173,0.475741056231694,0.0912703265589062,0.0089993598622074,0.0139698376077557,0.0146074799158136,0.000320712163540905,0.0431157202540828,0.159143250824198,0.0498994770307429,0.000601398691414592,429501.10147706,65689.1662141943,137067.44188007,65689.1662141943,9.15521882944284e-09,-1.41186638525353e-07,1133251.71327221,5.30684122839825e-10
1320,1469.81043153449,0.219625531725756,114.45066139043,295.114967635913,0.0374312698854612,1.86256873011454,12.0223614883677,19878.4743794814,121.525620518646,1.72105480290765,0.00812420804003983,6.08786273186385,0.478945197092349,0.0912695947363272,0.00906449238212205,0.0140190385214818,0.0146496108233421,0.000320116193340823,0.0432501013805194,0.160295043964188,0.0505141239007045,0.000601401861224698,427993.719220852,65690.3530533665,138604.248461531,65690.3530533665,9.15510167430707e-09,-1.41209947873541e-07,1133064.64883966,5.30774534216187e-10
1330,1469.58208956026,0.220302553430996,115.2723833087,295.107946010808,0.0375675818901477,1.86243241810985,12.1690657548976,19878.0412140557,121.958785944315,1.71785661620991,0.00812279582737297,6.17883310100089,0.482143383790091,0.0912688627112698,0.00912957275804902,0.014067645338638,0.0146911432612728,0.000319521330615043,0.0433826852561828,0.161445914998179,0.0511305283819229,0.000601405058924379,426514.892416448,65691.5356123251,140176.890454835,65691.5356123251,9.15498554446249e-09,-1.4123245782863e-07,1132884.05838084,5.30861966390389e-10
1340,1469.3537516889,0.220970485152227,116.093447362495,295.100900230797,0.0377023560643669,1.86229764393563,12.3161823795649,19877.6067317254,122.393268274582,1.71466437261063,0.00812138339347295,6.27045401334861,0.485335627389371,0.0912681304836012,0.00919460103110962,0.0141156582630535,0.0147320834868968,0.000318927573305577,0.0435134844172092,0.162595864653355,0.0517486654603566,0.000601408284487653,425064.133048591,65692.7137557497,141785.242750255,65692.7137557497,9.15487045829363e-09,-1.41254198995499e-07,1132709.69031582,5.30946534341003e-10
1350,1469.12541790472,0.221629391684287,116.913854070613,295.093830592676,0.0378355933810601,1.86216440661894,12.4637054711967,19877.1709502736,122.829049726377,1.71147806106592,0.00811997074588621,6.36272494808382,0.488521938934076,0.0912673980531874,0.00925957724239255,0.0141630779683709,0.0147724376770243,0.000318334919358262,0.0436425117313575,0.163744893656321,0.0523685103831794,0.000601411537867663,423640.953137901,65693.8873714685,143429.240166123,65693.8873714685,9.15475643063958e-09,-1.412751998195e-07,1132541.31089125,5.31028344912542e-10
1360,1468.89708819164,0.222279339307957,117.733603951437,295.086737392797,0.0379672959540215,1.86203270404598,12.6116291999926,19876.7338873532,123.266112646785,1.70829767055242,0.00811855789188215,6.45564538479406,0.491702329447575,0.0912666654198929,0.00932450143295383,0.0142099055547555,0.0148122119295546,0.000317743366722751,0.0437697803532973,0.164893002733105,0.052990038655431,0.000601414818998608,422244.865646626,65695.0563575428,145108.874248849,65695.0563575428,9.15464347462358e-09,-1.41295486792714e-07,1132378.70247566,5.3110749759225e-10
1370,1468.66876253328,0.222920395620312,118.552697522941,295.079620926862,0.0380974669321835,1.86190253306781,12.759947796743,19876.2955604843,123.704439515728,1.70512319006725,0.00811714483847135,6.54921480347724,0.494876809932748,0.0912659325835812,0.0093893736438169,0.0142561425089831,0.0148514122649935,0.000317152913352509,0.0438953036914,0.166040192609161,0.0536132260367351,0.000601418127797521,420875.385594996,65696.2206239902,146824.190407002,65696.2206239902,9.15453160144044e-09,-1.41315084605083e-07,1132221.6623026,5.3118408507961e-10
1380,1468.44044091296,0.223552629334848,119.371135302684,295.072481489741,0.0382261104030764,1.86177388959692,12.9086555520627,19875.8559870517,124.144012948312,1.70195460862797,0.0081157315924334,6.64343268454137,0.498045391372033,0.0912651995441146,0.0094541939159726,0.0143017906680196,0.0148900446279152,0.000316563557204802,0.0440190953686176,0.167186464009362,0.0542380485380785,0.000601421464165904,419532.031570858,65697.3801012995,148575.285435398,65697.3801012995,9.154420819195e-09,-1.41334016245723e-07,1132070.00161818,5.31258193668441e-10
1390,1468.21212331378,0.224176110110113,120.188917807818,295.065319375307,0.0383532313043233,1.86164676869568,13.0577468156384,19875.4151843032,124.584815696806,1.69879191527254,0.00811431816031916,6.7382985088042,0.501208084727456,0.0912644663013548,0.00951896229037921,0.0143468521856,0.0149281148883758,0.000315975296240693,0.044141169188952,0.168331817658009,0.0548644824186487,0.000601424827991209,418214.32590838,65698.5347218405,150362.305344269,65698.5347218405,9.15431113551569e-09,-1.41352303195205e-07,1131923.54410415,5.31329903970857e-10
1400,1467.98380971862,0.224790908423433,121.006045555082,295.058134876281,0.0384788353415787,1.86152116465842,13.2072159954903,19874.9731693477,125.026830652335,1.69563509905932,0.00811290454847363,6.83381175749288,0.504364900940674,0.0912637328551624,0.00958367880796248,0.014391329501289,0.0149656288432836,0.000315388128425034,0.0442615391127628,0.169476254278826,0.0554925041827324,0.000601428219148229,416921.795830957,65699.684431995,152185.443389929,65699.684431995,9.15420255588534e-09,-1.41369965505203e-07,1131782.12520758,5.31399291217754e-10
1410,1467.75550011019,0.225397095423423,121.822519060804,295.050928284099,0.0386029289139648,1.86139707108603,13.3570575572475,19874.5299591537,125.470040846277,1.69248414906699,0.00811149076305002,6.92997191224369,0.507515850933013,0.0912629992053977,0.00964834350961564,0.0144352253123619,0.0150025922177225,0.000314802051726459,0.0443802192279222,0.170619774594963,0.0561220905766702,0.000601431637500348,415653.974102354,65700.8291903141,154044.938423838,65700.8291903141,9.15409508391735e-09,-1.41387021909526e-07,1131645.59122254,5.3146642567715e-10
1420,1467.5271944711,0.225994742797361,122.638338840902,295.043699888789,0.0387255190455693,1.86127448095443,13.5072660234363,19874.0855705486,125.914429451415,1.6893390543945,0.00811007681001758,7.02677845510163,0.510660945605502,0.0912622653519201,0.00971295643619944,0.0144785425479713,0.0150390106662325,0.000314217064117377,0.0444972237238912,0.171762379328994,0.0567532185858668,0.000601435082900698,414410.39933388,65701.9689599262,155941.073456873,65701.9689599262,9.15398872243133e-09,-1.41403489948462e-07,1131513.79826846,5.31531373122506e-10
1430,1467.29889278381,0.226583922661186,123.453505410886,295.036449978865,0.0388466133224395,1.86115338667756,13.6578359727809,19873.6400202172,126.359979782849,1.68619980416109,0.00810866269517747,7.12423086852021,0.513800195838913,0.0912615312945889,0.00977751762854216,0.0145212843454097,0.0150748897740529,0.000313633163573962,0.0446125668702253,0.172904069202921,0.0573858654318525,0.000601438555193217,413190.616644421,65703.10371351,157874.174417341,65703.10371351,9.15388347277646e-09,-1.41419386042742e-07,1131386.6116746,5.31594195111616e-10
1440,1467.07059503073,0.227164707460153,124.268019285854,295.02917884122,0.0389662198347295,1.86103378016527,13.8087620395164,19873.1933247013,126.806675298691,1.6830663875062,0.00810724842417133,7.222328635361,0.516933612493799,0.0912607970332628,0.00984202712743967,0.0145634540283097,0.0151102350583272,0.000313050348076153,0.0447262629971735,0.174044844938171,0.0580200085693965,0.000601442054213624,411994.177935631,65704.2334307306,159844.609088212,65704.2334307306,9.15377933520374e-09,-1.4143472558799e-07,1131263.90520311,5.31654949342381e-10
